TXID: 8e7d832e-c436-4486-8eca-84f804e1aede | Timestamp: 2014-02-20T04:20:41 | Amount: 1604.22 | Currency: GBP | SenderAcct: 9825360614326898 | ReceiverAcct: 0845323509129135 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 2f860f15-72db-4eb3-928c-812e261b51bf | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0818 | Approver: EMP-5596 | SOF: None
TXID: 53c4127d-d93f-4367-a276-3270138204d4 | Timestamp: 2021-02-12T05:52:46 | Amount: 10253.2 | Currency: USD | SenderAcct: 3818621894156824 | ReceiverAcct: 3983586976636724 | SenderCountry: BR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 1f8662eb-914e-4e81-b75c-7e97b690d283 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-8947 | Approver: EMP-2926 | SOF: None
TXID: 84b9a845-73a7-4725-8f45-a621b0478c07 | Timestamp: 2021-12-19T10:44:00 | Amount: 11021.05 | Currency: GBP | SenderAcct: 5665066720366676 | ReceiverAcct: 7461858490288319 | SenderCountry: US | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 1c846565-54f8-4e58-852a-510a05a52487 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-4814 | Approver: EMP-8983 | SOF: Gift
TXID: f08ac2a7-d481-403a-885b-c78b990d9dcb | Timestamp: 2016-01-26T17:53:30 | Amount: 5738.84 | Currency: EUR | SenderAcct: 5343448846049319 | ReceiverAcct: 2729775816746928 | SenderCountry: CN | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 47da3753-69c9-4b30-91ae-88040a539e27 | RiskRating: Low | KYC: True | Retention: 3 | Initiator: EMP-8704 | Approver: EMP-4173 | SOF: Investment
TXID: 1d024271-9aaa-489d-a227-3a497d8dd9d9 | Timestamp: 2012-03-13T19:57:26 | Amount: 2254.99 | Currency: GBP | SenderAcct: 0563057768935018 | ReceiverAcct: 9658169466454357 | SenderCountry: FR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 894ec54f-ea7b-428b-b32f-878cf3b13cd8 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-3841 | Approver: EMP-3189 | SOF: Investment
TXID: c7cffa9a-4ee3-429b-af2a-7ac8371c2195 | Timestamp: 1991-11-06T12:30:27 | Amount: 9615.18 | Currency: USD | SenderAcct: 2127937321430347 | ReceiverAcct: 5319963261410247 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 25f3fdd8-149a-4646-aac2-6e57a55b0776 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-4051 | Approver: EMP-0571 | SOF: None
TXID: 2e471367-c469-4346-a6bb-c3d1ffdc1cce | Timestamp: 1970-11-20T06:57:51 | Amount: 6572.56 | Currency: EUR | SenderAcct: 7023144936975617 | ReceiverAcct: 4958919159388930 | SenderCountry: DE | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 22a3ef28-3bcb-4e74-ac94-c3df934cb9ca | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-6186 | Approver: EMP-2318 | SOF: Gift
TXID: 387c74dd-3c78-478a-a424-9cdfde6a6497 | Timestamp: 2020-03-14T02:32:16 | Amount: 2704.94 | Currency: EUR | SenderAcct: 2065746649335401 | ReceiverAcct: 7664251336711084 | SenderCountry: FR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 87ea73a1-cc9e-4c46-be3b-d64563c69ae2 | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-1914 | Approver: EMP-2050 | SOF: Investment
TXID: 03d270f3-8d8b-4949-8dd9-e6caec1c3597 | Timestamp: 1973-08-30T02:59:30 | Amount: 6595.39 | Currency: USD | SenderAcct: 2239838092391738 | ReceiverAcct: 8235182462161500 | SenderCountry: CN | ReceiverCountry: BR | Purpose: CASH | CustomerID: 1db85ed0-cd63-419c-8aef-75faf6a67ae0 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-8792 | Approver: EMP-5733 | SOF: Investment
TXID: ceffc736-92eb-4e73-8f2d-147f07e29ae8 | Timestamp: 2022-02-04T00:49:05 | Amount: 9791.16 | Currency: EUR | SenderAcct: 6224502348066072 | ReceiverAcct: 6446221705719821 | SenderCountry: BR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 10c6b1d4-30ab-484f-984d-03ead729da04 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-1185 | Approver: EMP-1250 | SOF: Gift
TXID: 8fec8771-7dd3-4718-b810-aac145f0febf | Timestamp: 2010-01-28T05:33:33 | Amount: 5887.96 | Currency: USD | SenderAcct: 9846950794061639 | ReceiverAcct: 1038491876809730 | SenderCountry: FR | ReceiverCountry: FR | Purpose: CASH | CustomerID: dc39093e-153e-43fe-916c-fca897909aec | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-9047 | Approver: EMP-8887 | SOF: Salary
TXID: 23a77835-9451-420c-8bb5-8cb92113d0d7 | Timestamp: 1976-08-16T19:31:17 | Amount: 9819.61 | Currency: USD | SenderAcct: 8153711238198441 | ReceiverAcct: 6481584470331390 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 78db12bd-18dd-48bc-90af-fc2e741c823e | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-5931 | Approver: EMP-2341 | SOF: None
TXID: 0e8b2faa-8b2c-4eaf-928a-17c3be3487a7 | Timestamp: 1970-07-05T13:46:02 | Amount: 7188.96 | Currency: USD | SenderAcct: 4815396101581839 | ReceiverAcct: 9201884712765583 | SenderCountry: DE | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 3902f51a-4cd3-44e6-b4f1-1718381f69c5 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-4655 | Approver: EMP-1965 | SOF: Gift
TXID: acb9b5b3-caa0-476f-9f29-145883c9a01d | Timestamp: 2021-01-05T00:26:14 | Amount: 2210.7 | Currency: EUR | SenderAcct: 3261149610694439 | ReceiverAcct: 6518206375515258 | SenderCountry: DE | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 90d6652a-d526-4338-af31-b5f9649e16d9 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-4722 | Approver: EMP-8623 | SOF: None
TXID: a6aec0dc-6ecc-4db0-aca8-3b8af9644ddb | Timestamp: 2014-02-22T04:16:55 | Amount: 644.73 | Currency: EUR | SenderAcct: 8420291063910340 | ReceiverAcct: 4047711805995637 | SenderCountry: BR | ReceiverCountry: US | Purpose: CASH | CustomerID: e7c89210-09b3-4999-8fbd-9827a18d27d9 | RiskRating: High | KYC: False | Retention: 3 | Initiator: EMP-7318 | Approver: EMP-4851 | SOF: Salary
TXID: 4f32ae39-2727-4197-a6a4-3a258d3f01df | Timestamp: 2002-11-01T01:43:29 | Amount: 15939.19 | Currency: EUR | SenderAcct: 7556006731472118 | ReceiverAcct: 2282346791614499 | SenderCountry: FR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 8d5a5ca2-dfb7-4be4-8fe6-a46ab05565aa | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-5962 | Approver: EMP-1976 | SOF: Gift
TXID: af4d1e9d-22b2-43bf-88d5-ec97fb2f4e0a | Timestamp: 1992-06-24T06:41:56 | Amount: 11670.15 | Currency: USD | SenderAcct: 7566714532100728 | ReceiverAcct: 3490395581369323 | SenderCountry: DE | ReceiverCountry: DE | Purpose: CASH | CustomerID: 7f3afdd5-36d3-440d-b679-ca751e05c3d6 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-1859 | Approver: EMP-5639 | SOF: Investment
TXID: 65c2e681-50c2-4275-af4a-00d2086a7cb3 | Timestamp: 1995-09-10T07:31:46 | Amount: 6915.8 | Currency: GBP | SenderAcct: 7013230041720249 | ReceiverAcct: 6822531705299962 | SenderCountry: DE | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: bb4bcf3b-eebd-4124-acad-574adc2b6049 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0356 | Approver: EMP-5705 | SOF: Gift
TXID: 05e1763c-2bd4-4e48-9b53-b5cbab30d07e | Timestamp: 1978-10-27T03:55:16 | Amount: 6396.19 | Currency: EUR | SenderAcct: 1853290289282335 | ReceiverAcct: 1839495755417888 | SenderCountry: US | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: eb4e747e-0b26-47db-90e0-109afd6092e8 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-6868 | Approver: EMP-9597 | SOF: Investment
TXID: de32bedb-804a-4257-8cdc-4b6acdee5c77 | Timestamp: 1997-03-16T06:57:11 | Amount: 9034.63 | Currency: GBP | SenderAcct: 3984611805748417 | ReceiverAcct: 4053036059842539 | SenderCountry: FR | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: f69decdf-e061-4c76-ac42-153fa73d799e | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-5390 | Approver: EMP-0499 | SOF: Investment
TXID: 71013b25-7846-4f0a-8ed7-e5f758c25be8 | Timestamp: 2011-11-15T13:22:32 | Amount: 2715.63 | Currency: EUR | SenderAcct: 8083736931757390 | ReceiverAcct: 7580160373396855 | SenderCountry: FR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 679aaa32-4766-4317-8730-6270a178f63e | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-1048 | Approver: EMP-2839 | SOF: Salary
TXID: defe0d4a-0360-4a01-91f3-3ddf699494a2 | Timestamp: 2001-04-20T17:05:18 | Amount: 17227.65 | Currency: USD | SenderAcct: 1583835633250066 | ReceiverAcct: 8766113892552493 | SenderCountry: FR | ReceiverCountry: US | Purpose: CASH | CustomerID: db0f38eb-95e3-47d3-94be-7ef2885a7b6f | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-0994 | Approver: EMP-1919 | SOF: Investment
TXID: 139306cd-5841-49c0-a1a3-c8232b0f9f45 | Timestamp: 1996-03-04T05:28:55 | Amount: 4227.97 | Currency: USD | SenderAcct: 1423023864452116 | ReceiverAcct: 3935994663554414 | SenderCountry: FR | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: f7b7a6e6-52e8-4619-92f2-705e0ce694f3 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-2657 | Approver: EMP-6575 | SOF: Gift
TXID: c47e53f3-e3fe-4588-9a36-44ad11c0ff12 | Timestamp: 2012-09-03T12:48:57 | Amount: 1129.93 | Currency: EUR | SenderAcct: 9767711597381198 | ReceiverAcct: 6754892895100810 | SenderCountry: CN | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 00fe1b70-dd64-4d0e-84c5-173939bbda82 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-5173 | Approver: EMP-4840 | SOF: Gift
TXID: 847665e6-d181-40ab-ab69-12403b6f93b7 | Timestamp: 2019-11-24T18:02:41 | Amount: 4693.45 | Currency: GBP | SenderAcct: 3527520525545260 | ReceiverAcct: 3176754539805022 | SenderCountry: CN | ReceiverCountry: DE | Purpose: CASH | CustomerID: 23454708-7e91-4454-9944-938e4168cbc6 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-7951 | Approver: EMP-7021 | SOF: None
TXID: 9cfb17cd-bc73-4af2-97f4-49cb07edb932 | Timestamp: 1974-12-30T05:07:31 | Amount: 12523.54 | Currency: EUR | SenderAcct: 6029147843054148 | ReceiverAcct: 5332733143717025 | SenderCountry: DE | ReceiverCountry: BR | Purpose: CASH | CustomerID: e126e847-c2db-4400-a2ad-486e74d1b326 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-5156 | Approver: EMP-0452 | SOF: Investment
TXID: e25757ef-528a-4e40-a9e2-3606543b81d1 | Timestamp: 2005-07-21T01:46:47 | Amount: 11258.78 | Currency: EUR | SenderAcct: 7186783758444690 | ReceiverAcct: 1090456916186639 | SenderCountry: DE | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: fec7b357-36b6-4446-9304-b700dce80fd1 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-5387 | Approver: EMP-3825 | SOF: Investment
TXID: c4703172-ee5d-4de1-a96f-f1ea99223961 | Timestamp: 1972-09-21T00:14:20 | Amount: 1287.52 | Currency: USD | SenderAcct: 5062048543531185 | ReceiverAcct: 5389493969740214 | SenderCountry: FR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: e4ead604-dde0-4f99-80e8-46a8c8b819a6 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-8035 | Approver: EMP-4715 | SOF: Gift
TXID: 0f0f177d-9e4e-4e0a-8eac-3f1f2d8e27d5 | Timestamp: 2010-12-16T23:56:31 | Amount: 2268.8 | Currency: USD | SenderAcct: 6752603972579536 | ReceiverAcct: 2426111235651842 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: b492e152-5d6c-497c-b345-76724e637a40 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0046 | Approver: EMP-7055 | SOF: Investment
TXID: a1c14086-6fcb-4b79-a8f7-5f48788b915d | Timestamp: 2004-01-01T14:13:35 | Amount: 6899.36 | Currency: EUR | SenderAcct: 7152565337901743 | ReceiverAcct: 9891038267211510 | SenderCountry: CN | ReceiverCountry: FR | Purpose: CASH | CustomerID: ab36d45f-f8cb-4168-b0f9-81cf1edda485 | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-8771 | Approver: EMP-1365 | SOF: Investment
TXID: f75a1e9e-b606-498a-89e8-e7c3e2d03488 | Timestamp: 2011-11-09T09:06:25 | Amount: 504.21 | Currency: GBP | SenderAcct: 0215919139328928 | ReceiverAcct: 4093876099470505 | SenderCountry: US | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: dfe896d4-66a6-4569-8dd4-7fa9cd3375d6 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-0765 | Approver: EMP-8914 | SOF: Investment
TXID: 46b2e096-dd7f-4c49-a356-d55cf41dbf51 | Timestamp: 1996-03-07T11:42:39 | Amount: 6151.83 | Currency: EUR | SenderAcct: 6004008781731819 | ReceiverAcct: 7300993053753107 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 7047c4e6-2207-489c-b6d0-ebb2d587829b | RiskRating: High | KYC: True | Retention: 5 | Initiator: EMP-4351 | Approver: EMP-0592 | SOF: Gift
TXID: d101a2e8-422a-4403-81fa-005aa71c2423 | Timestamp: 1990-09-15T02:37:36 | Amount: 6706.18 | Currency: EUR | SenderAcct: 1192630852587176 | ReceiverAcct: 0612029914909012 | SenderCountry: CN | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 2455ce1e-8107-4688-ad67-6b69eaf1fd49 | RiskRating: Medium | KYC: True | Retention: 1 | Initiator: EMP-9550 | Approver: EMP-2392 | SOF: Gift
TXID: 577d9489-cbf5-4ad1-ad18-77ce40ddae6d | Timestamp: 2020-07-14T20:53:23 | Amount: 14161.79 | Currency: GBP | SenderAcct: 5706354515807525 | ReceiverAcct: 2527239263137363 | SenderCountry: BR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 08a4673f-5bbe-499a-8d9b-7d5997ba1824 | RiskRating: Low | KYC: False | Retention: 10 | Initiator: EMP-8368 | Approver: EMP-8590 | SOF: None
TXID: 2c87addc-1a39-40a2-ab98-63db4ffa526f | Timestamp: 1992-04-19T17:45:07 | Amount: 9292.94 | Currency: GBP | SenderAcct: 3801727333237446 | ReceiverAcct: 5646233354316097 | SenderCountry: DE | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 03b4d260-ebd9-4a51-8b6e-8b0593346a1e | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-7441 | Approver: EMP-5918 | SOF: Investment
TXID: ccef0804-4322-45ae-943c-ad1b7286f94b | Timestamp: 2020-02-17T10:13:12 | Amount: 1485.67 | Currency: USD | SenderAcct: 9877428947767772 | ReceiverAcct: 5094015347805541 | SenderCountry: DE | ReceiverCountry: DE | Purpose: CASH | CustomerID: 8a99aa82-7124-4ecc-a87f-6f310b8881ee | RiskRating: High | KYC: False | Retention: 10 | Initiator: EMP-8348 | Approver: EMP-3663 | SOF: Gift
TXID: cbc97978-ed17-4c77-9cd0-43b543a5b561 | Timestamp: 1983-08-08T10:20:33 | Amount: 8965.75 | Currency: USD | SenderAcct: 0238010417807530 | ReceiverAcct: 5189609459717859 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 159adea0-8d23-4b45-b321-6a3b8f487ecf | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-4062 | Approver: EMP-8658 | SOF: None
TXID: 51394cf8-f39b-4c3f-a9b9-406586cab14b | Timestamp: 1981-08-17T17:36:05 | Amount: 5588.24 | Currency: USD | SenderAcct: 1750807774504639 | ReceiverAcct: 5789036864601323 | SenderCountry: CN | ReceiverCountry: DE | Purpose: CASH | CustomerID: e4a6bffb-0445-46e5-a80e-7dd7064c4235 | RiskRating: High | KYC: False | Retention: 10 | Initiator: EMP-3103 | Approver: EMP-2818 | SOF: None
TXID: ef66eb75-e250-4eaf-a7c2-22c2d811b837 | Timestamp: 2017-12-20T06:18:26 | Amount: 7231.17 | Currency: EUR | SenderAcct: 1409882839768778 | ReceiverAcct: 3706119502108842 | SenderCountry: DE | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 970b7495-4248-4474-bae1-9f172049fbc2 | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-4654 | Approver: EMP-5980 | SOF: None
TXID: 2a61b438-ee41-4a7e-b036-4ace2669cbfa | Timestamp: 2023-04-16T17:43:55 | Amount: 561.77 | Currency: EUR | SenderAcct: 3978989615902698 | ReceiverAcct: 6696055777207639 | SenderCountry: FR | ReceiverCountry: DE | Purpose: CASH | CustomerID: c6e6d118-2103-4603-8df8-73c7acd23de9 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-1618 | Approver: EMP-4453 | SOF: Gift
TXID: 17c6b32a-4d59-4ae8-9d79-2f3b425846bb | Timestamp: 2021-03-08T06:25:49 | Amount: 10078.43 | Currency: GBP | SenderAcct: 6821682508088622 | ReceiverAcct: 1298988893353577 | SenderCountry: CN | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 059c1cd0-2af7-4ddd-a6a6-5982ab5569a3 | RiskRating: Low | KYC: True | Retention: 3 | Initiator: EMP-4800 | Approver: EMP-3830 | SOF: None
TXID: 2da3a0eb-9454-4f6c-8341-daa634d95450 | Timestamp: 2012-12-17T21:11:05 | Amount: 4670.21 | Currency: USD | SenderAcct: 5832939706967221 | ReceiverAcct: 7230746825639818 | SenderCountry: US | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 01f5b4d4-f144-4b27-bd3f-cd67f08f13a5 | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-0256 | Approver: EMP-3248 | SOF: Gift
TXID: db6e65f9-2013-41ea-b02e-e17328b6a632 | Timestamp: 1975-02-24T16:59:26 | Amount: 12708.44 | Currency: EUR | SenderAcct: 0837948277994248 | ReceiverAcct: 4566614923711628 | SenderCountry: FR | ReceiverCountry: DE | Purpose: CASH | CustomerID: 09590f3f-89c4-40a9-ac57-1ae25b0c0dc8 | RiskRating: Low | KYC: True | Retention: 7 | Initiator: EMP-2277 | Approver: EMP-0164 | SOF: Salary
TXID: 057ff97d-6414-4d36-b5a2-1142cd8ebb92 | Timestamp: 1994-05-26T21:52:59 | Amount: 6596.74 | Currency: GBP | SenderAcct: 9816543110391350 | ReceiverAcct: 7296026724983922 | SenderCountry: FR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: b4352414-544a-45b0-ae93-715d6223d811 | RiskRating: Low | KYC: True | Retention: 3 | Initiator: EMP-8927 | Approver: EMP-0533 | SOF: Gift
TXID: ff08e398-13ce-4c8f-9b7d-8f40b7f66561 | Timestamp: 1991-08-11T13:24:14 | Amount: 8385.65 | Currency: USD | SenderAcct: 4823562082519525 | ReceiverAcct: 0284458613172555 | SenderCountry: DE | ReceiverCountry: US | Purpose: CASH | CustomerID: eb95b30f-b8e5-4f43-ba9b-e6516f4219c5 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-7116 | Approver: EMP-6766 | SOF: Investment
TXID: 7662d931-ca99-4e65-b97f-3ac010bfd9fa | Timestamp: 1988-04-21T01:40:55 | Amount: 3394.54 | Currency: GBP | SenderAcct: 7296897969577896 | ReceiverAcct: 0725337101321753 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 6b987227-1555-40d7-93e6-45164fdf61a0 | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-2242 | Approver: EMP-4644 | SOF: Salary
TXID: 93a63bfc-a2c3-4a24-803b-e2197de55440 | Timestamp: 1978-11-02T16:23:04 | Amount: 16124.71 | Currency: GBP | SenderAcct: 9092104088599662 | ReceiverAcct: 6278510421621033 | SenderCountry: DE | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 7f30cc27-9d8b-4333-ba57-34fe0176bbad | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-5107 | Approver: EMP-1392 | SOF: Investment
TXID: 50f62dd4-958a-4bd7-9667-acf9c340856d | Timestamp: 1984-05-16T05:10:48 | Amount: 4070.58 | Currency: GBP | SenderAcct: 5891025260393571 | ReceiverAcct: 1606621175230646 | SenderCountry: US | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: d2c1e9c1-4d68-4528-a7ea-cc8197e6ae41 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-3206 | Approver: EMP-7274 | SOF: Gift
TXID: 736bb43f-7551-4567-9f89-90af183973ab | Timestamp: 2012-07-06T19:22:25 | Amount: 2264.45 | Currency: EUR | SenderAcct: 3101930157513832 | ReceiverAcct: 7106185940523708 | SenderCountry: CN | ReceiverCountry: DE | Purpose: CASH | CustomerID: fc1877c1-61e4-4eb5-89de-ded764c6ed6f | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-1184 | Approver: EMP-1787 | SOF: Salary
TXID: 6a029b91-a0ef-4f9c-b3c2-8301c8a1629d | Timestamp: 1977-12-24T03:05:50 | Amount: 12348.25 | Currency: EUR | SenderAcct: 4664972344227363 | ReceiverAcct: 2861680144993880 | SenderCountry: BR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: a5dac45b-52cf-41ea-90e0-2281d8230010 | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-7982 | Approver: EMP-8003 | SOF: Salary
TXID: bdd30d44-3f97-4aa4-88a5-77c9c37c644f | Timestamp: 2024-03-10T16:46:47 | Amount: 5062.6 | Currency: GBP | SenderAcct: 8325674215160454 | ReceiverAcct: 2200553567831367 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 4c69dc99-4682-469a-9a20-a1601d562708 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-1909 | Approver: EMP-8169 | SOF: Gift
TXID: cb125a5a-07e3-49fa-9e41-4bd8aaec1b82 | Timestamp: 2001-08-13T12:57:39 | Amount: 11626.05 | Currency: EUR | SenderAcct: 1093934644639930 | ReceiverAcct: 7673577393926940 | SenderCountry: CN | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 39ecc3a7-61e3-4d24-81f6-961c3167a2aa | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-9236 | Approver: EMP-9548 | SOF: Investment
TXID: 98f6df67-6072-49cc-95f0-0fe58d5e4dde | Timestamp: 2000-07-22T06:06:03 | Amount: 5637.92 | Currency: USD | SenderAcct: 0764046797629818 | ReceiverAcct: 9966429573106309 | SenderCountry: US | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: f2b55bf3-6a87-4856-bd80-7b171f881d7b | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-4900 | Approver: EMP-6263 | SOF: Investment
TXID: 6464f48b-d1f5-400b-8eba-78597229830e | Timestamp: 2024-04-06T09:31:25 | Amount: 5676.5 | Currency: USD | SenderAcct: 3192684175563717 | ReceiverAcct: 2243713943341995 | SenderCountry: CN | ReceiverCountry: CN | Purpose: CASH | CustomerID: 3ef433c9-520e-4946-a5f0-e6327f6924b1 | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-0625 | Approver: EMP-2390 | SOF: Investment
TXID: 2a119c0a-c625-4406-9373-500c361c2e34 | Timestamp: 1971-08-02T19:41:36 | Amount: 9655.19 | Currency: EUR | SenderAcct: 8130449560411765 | ReceiverAcct: 2351638512745686 | SenderCountry: BR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: a77191d0-c4d1-428b-9833-3841c03049e2 | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-2728 | Approver: EMP-1585 | SOF: Investment
TXID: 14817ed1-b438-4ecb-a07d-409e8ad7ad9b | Timestamp: 2024-05-08T16:49:39 | Amount: 190.97 | Currency: EUR | SenderAcct: 8545714507390060 | ReceiverAcct: 8122543993628735 | SenderCountry: DE | ReceiverCountry: BR | Purpose: CASH | CustomerID: cb1a7385-3475-4e51-a9b0-aada43668e66 | RiskRating: Low | KYC: True | Retention: 7 | Initiator: EMP-7745 | Approver: EMP-2359 | SOF: Investment
TXID: beba26d2-a612-4a51-90bd-4fe482dab2ee | Timestamp: 1978-06-19T23:48:06 | Amount: 4412.96 | Currency: GBP | SenderAcct: 4208675630782771 | ReceiverAcct: 2860152037356094 | SenderCountry: US | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 7e29f382-daf6-47f3-991e-41e7504b88e5 | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-0325 | Approver: EMP-0428 | SOF: Gift
